Date,Year_Month,Commodity,Unit,City,Price_PKR
2024-03-01,2024-03,Pulse Moong (Washed),1 Kg,Sialkot,290.0
2024-03-01,2024-03,Pulse Moong (Washed),1 Kg,Lahore,289.38
2024-03-01,2024-03,Pulse Moong (Washed),1 Kg,Faisalabad,291.65
2024-03-01,2024-03,Pulse Moong (Washed),1 Kg,Sargodha,318.31
2024-03-01,2024-03,Pulse Moong (Washed),1 Kg,Multan,304.37
2024-03-01,2024-03,Pulse Moong (Washed),1 Kg,Bahawalpur,290.76
2024-03-01,2024-03,Pulse Moong (Washed),1 Kg,Karachi,306.73
2024-03-01,2024-03,Pulse Moong (Washed),1 Kg,Hyderabad,330.22
2024-03-01,2024-03,Pulse Moong (Washed),1 Kg,Sukkur,340.0
2024-03-01,2024-03,Pulse Moong (Washed),1 Kg,Larkana,318.28
2024-03-01,2024-03,Pulse Moong (Washed),1 Kg,Peshawar,297.75
2024-03-01,2024-03,Pulse Moong (Washed),1 Kg,Bannu,300.0
2024-03-01,2024-03,Pulse Moong (Washed),1 Kg,Quetta,387.43
2024-03-01,2024-03,Pulse Moong (Washed),1 Kg,Khuzdar,323.3
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,National Average,540.03
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,Islamabad,580.55
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,Rawalpindi,557.27
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,Gujranwala,520.0
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,Sialkot,504.98
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,Lahore,582.2
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,Faisalabad,569.94
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,Sargodha,540.0
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,Multan,528.62
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,Bahawalpur,514.93
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,Karachi,507.53
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,Hyderabad,481.82
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,Sukkur,489.7
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,Larkana,558.86
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,Peshawar,552.21
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,Bannu,587.02
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,Quetta,604.9
2024-03-01,2024-03,Pulse Mash (Washed),1 Kg,Khuzdar,519.71
2024-03-01,2024-03,Pulse Gram,1 Kg,National Average,259.56
2024-03-01,2024-03,Pulse Gram,1 Kg,Islamabad,287.35
2024-03-01,2024-03,Pulse Gram,1 Kg,Rawalpindi,271.92
2024-03-01,2024-03,Pulse Gram,1 Kg,Gujranwala,240.0
2024-03-01,2024-03,Pulse Gram,1 Kg,Sialkot,233.74
2024-03-01,2024-03,Pulse Gram,1 Kg,Lahore,250.9
2024-03-01,2024-03,Pulse Gram,1 Kg,Faisalabad,238.24
2024-03-01,2024-03,Pulse Gram,1 Kg,Sargodha,240.0
2024-03-01,2024-03,Pulse Gram,1 Kg,Multan,266.19
2024-03-01,2024-03,Pulse Gram,1 Kg,Bahawalpur,256.62
2024-03-01,2024-03,Pulse Gram,1 Kg,Karachi,266.52
2024-03-01,2024-03,Pulse Gram,1 Kg,Hyderabad,248.44
2024-03-01,2024-03,Pulse Gram,1 Kg,Sukkur,260.0
2024-03-01,2024-03,Pulse Gram,1 Kg,Larkana,240.0
2024-03-01,2024-03,Pulse Gram,1 Kg,Peshawar,292.65
2024-03-01,2024-03,Pulse Gram,1 Kg,Bannu,260.0
2024-03-01,2024-03,Pulse Gram,1 Kg,Quetta,294.97
2024-03-01,2024-03,Pulse Gram,1 Kg,Khuzdar,276.63
2024-03-01,2024-03,Potatoes,1 Kg,National Average,68.35
2024-03-01,2024-03,Potatoes,1 Kg,Islamabad,87.92
2024-03-01,2024-03,Potatoes,1 Kg,Rawalpindi,79.22
2024-03-01,2024-03,Potatoes,1 Kg,Gujranwala,71.58
2024-03-01,2024-03,Potatoes,1 Kg,Sialkot,71.58
2024-03-01,2024-03,Potatoes,1 Kg,Lahore,69.74
2024-03-01,2024-03,Potatoes,1 Kg,Faisalabad,61.17
2024-03-01,2024-03,Potatoes,1 Kg,Sargodha,62.36
2024-03-01,2024-03,Potatoes,1 Kg,Multan,66.87
2024-03-01,2024-03,Potatoes,1 Kg,Bahawalpur,71.33
2024-03-01,2024-03,Potatoes,1 Kg,Karachi,65.75
2024-03-01,2024-03,Potatoes,1 Kg,Hyderabad,60.15
2024-03-01,2024-03,Potatoes,1 Kg,Sukkur,55.61
2024-03-01,2024-03,Potatoes,1 Kg,Larkana,56.46
2024-03-01,2024-03,Potatoes,1 Kg,Peshawar,81.82
2024-03-01,2024-03,Potatoes,1 Kg,Bannu,72.38
2024-03-01,2024-03,Potatoes,1 Kg,Quetta,62.21
2024-03-01,2024-03,Potatoes,1 Kg,Khuzdar,74.89
2024-03-01,2024-03,Onions,1 Kg,National Average,221.59
2024-03-01,2024-03,Onions,1 Kg,Islamabad,281.97
2024-03-01,2024-03,Onions,1 Kg,Rawalpindi,267.97
2024-03-01,2024-03,Onions,1 Kg,Gujranwala,233.53
2024-03-01,2024-03,Onions,1 Kg,Sialkot,230.64
2024-03-01,2024-03,Onions,1 Kg,Lahore,228.16
2024-03-01,2024-03,Onions,1 Kg,Faisalabad,202.18
2024-03-01,2024-03,Onions,1 Kg,Sargodha,219.17
2024-03-01,2024-03,Onions,1 Kg,Multan,190.83
2024-03-01,2024-03,Onions,1 Kg,Bahawalpur,203.6
2024-03-01,2024-03,Onions,1 Kg,Karachi,230.28
2024-03-01,2024-03,Onions,1 Kg,Hyderabad,221.79
2024-03-01,2024-03,Onions,1 Kg,Sukkur,182.81
2024-03-01,2024-03,Onions,1 Kg,Larkana,196.19
2024-03-01,2024-03,Onions,1 Kg,Peshawar,259.95
2024-03-01,2024-03,Onions,1 Kg,Bannu,195.27
2024-03-01,2024-03,Onions,1 Kg,Quetta,210.13
2024-03-01,2024-03,Onions,1 Kg,Khuzdar,239.64
2024-03-01,2024-03,Tomatoes,1 Kg,National Average,122.11
2024-03-01,2024-03,Tomatoes,1 Kg,Islamabad,150.66
2024-03-01,2024-03,Tomatoes,1 Kg,Rawalpindi,139.81
2024-03-01,2024-03,Tomatoes,1 Kg,Gujranwala,135.05
2024-03-01,2024-03,Tomatoes,1 Kg,Sialkot,129.03
2024-03-01,2024-03,Tomatoes,1 Kg,Lahore,137.84
2024-03-01,2024-03,Tomatoes,1 Kg,Faisalabad,123.54
2024-03-01,2024-03,Tomatoes,1 Kg,Sargodha,115.44
2024-03-01,2024-03,Tomatoes,1 Kg,Multan,128.72
2024-03-01,2024-03,Tomatoes,1 Kg,Bahawalpur,134.98
2024-03-01,2024-03,Tomatoes,1 Kg,Karachi,104.91
2024-03-01,2024-03,Tomatoes,1 Kg,Hyderabad,101.81
2024-03-01,2024-03,Tomatoes,1 Kg,Sukkur,112.69
2024-03-01,2024-03,Tomatoes,1 Kg,Larkana,111.78
2024-03-01,2024-03,Tomatoes,1 Kg,Peshawar,128.24
2024-03-01,2024-03,Tomatoes,1 Kg,Bannu,114.03
2024-03-01,2024-03,Tomatoes,1 Kg,Quetta,98.31
2024-03-01,2024-03,Tomatoes,1 Kg,Khuzdar,123.01
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,National Average,329.69
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,Islamabad,383.94
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,Rawalpindi,365.17
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,Gujranwala,310.0
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,Sialkot,310.0
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,Lahore,340.87
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,Faisalabad,346.54
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,Sargodha,320.0
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,Multan,303.72
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,Bahawalpur,300.0
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,Karachi,335.33
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,Hyderabad,312.91
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,Sukkur,320.0
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,Larkana,320.0
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,Peshawar,325.65
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,Bannu,320.0
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,Quetta,382.43
2024-04-01,2024-04,Pulse Masoor (Washed),1 Kg,Khuzdar,323.3
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,National Average,311.71
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,Islamabad,326.26
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,Rawalpindi,302.59
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,Gujranwala,300.0
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,Sialkot,290.0
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,Lahore,289.38
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,Faisalabad,288.31
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,Sargodha,320.0
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,Multan,304.37
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,Bahawalpur,289.88
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,Karachi,307.33
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,Hyderabad,323.91
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,Sukkur,340.0
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,Larkana,323.25
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,Peshawar,296.35
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,Bannu,302.47
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,Quetta,389.95
2024-04-01,2024-04,Pulse Moong (Washed),1 Kg,Khuzdar,320.0
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,National Average,541.09
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,Islamabad,580.55
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,Rawalpindi,557.27
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,Gujranwala,534.75
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,Sialkot,517.43
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,Lahore,582.2
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,Faisalabad,569.94
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,Sargodha,540.0
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,Multan,528.62
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,Bahawalpur,506.58
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,Karachi,513.86
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,Hyderabad,493.99
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,Sukkur,489.7
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,Larkana,548.13
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,Peshawar,552.66
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,Bannu,584.81
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,Quetta,613.69
2024-04-01,2024-04,Pulse Mash (Washed),1 Kg,Khuzdar,503.31
2024-04-01,2024-04,Pulse Gram,1 Kg,National Average,257.76
2024-04-01,2024-04,Pulse Gram,1 Kg,Islamabad,287.35
2024-04-01,2024-04,Pulse Gram,1 Kg,Rawalpindi,271.92
2024-04-01,2024-04,Pulse Gram,1 Kg,Gujranwala,240.0
2024-04-01,2024-04,Pulse Gram,1 Kg,Sialkot,232.49
2024-04-01,2024-04,Pulse Gram,1 Kg,Lahore,250.9
2024-04-01,2024-04,Pulse Gram,1 Kg,Faisalabad,233.29
2024-04-01,2024-04,Pulse Gram,1 Kg,Sargodha,240.0
2024-04-01,2024-04,Pulse Gram,1 Kg,Multan,252.14
2024-04-01,2024-04,Pulse Gram,1 Kg,Bahawalpur,256.62
2024-04-01,2024-04,Pulse Gram,1 Kg,Karachi,265.77
2024-04-01,2024-04,Pulse Gram,1 Kg,Hyderabad,248.24
2024-04-01,2024-04,Pulse Gram,1 Kg,Sukkur,260.0
2024-04-01,2024-04,Pulse Gram,1 Kg,Larkana,240.0
2024-04-01,2024-04,Pulse Gram,1 Kg,Peshawar,280.47
2024-04-01,2024-04,Pulse Gram,1 Kg,Bannu,260.0
2024-04-01,2024-04,Pulse Gram,1 Kg,Quetta,297.44
2024-04-01,2024-04,Pulse Gram,1 Kg,Khuzdar,276.63
2024-04-01,2024-04,Potatoes,1 Kg,National Average,72.2
2024-04-01,2024-04,Potatoes,1 Kg,Islamabad,93.63
2024-04-01,2024-04,Potatoes,1 Kg,Rawalpindi,82.49
2024-04-01,2024-04,Potatoes,1 Kg,Gujranwala,76.32
2024-04-01,2024-04,Potatoes,1 Kg,Sialkot,77.07
2024-04-01,2024-04,Potatoes,1 Kg,Lahore,72.66
2024-04-01,2024-04,Potatoes,1 Kg,Faisalabad,67.76
2024-04-01,2024-04,Potatoes,1 Kg,Sargodha,69.28
2024-04-01,2024-04,Potatoes,1 Kg,Multan,69.88
2024-04-01,2024-04,Potatoes,1 Kg,Bahawalpur,75.85
2024-04-01,2024-04,Potatoes,1 Kg,Karachi,66.27
2024-04-01,2024-04,Potatoes,1 Kg,Hyderabad,61.38
2024-04-01,2024-04,Potatoes,1 Kg,Sukkur,57.19
2024-04-01,2024-04,Potatoes,1 Kg,Larkana,56.78
2024-04-01,2024-04,Potatoes,1 Kg,Peshawar,88.2
2024-04-01,2024-04,Potatoes,1 Kg,Bannu,79.91
2024-04-01,2024-04,Potatoes,1 Kg,Quetta,67.24
2024-04-01,2024-04,Potatoes,1 Kg,Khuzdar,76.58
2024-04-01,2024-04,Onions,1 Kg,National Average,192.31
2024-04-01,2024-04,Onions,1 Kg,Islamabad,233.23
2024-04-01,2024-04,Onions,1 Kg,Rawalpindi,219.72
2024-04-01,2024-04,Onions,1 Kg,Gujranwala,202.1
2024-04-01,2024-04,Onions,1 Kg,Sialkot,202.69
2024-04-01,2024-04,Onions,1 Kg,Lahore,190.06
2024-04-01,2024-04,Onions,1 Kg,Faisalabad,174.55
2024-04-01,2024-04,Onions,1 Kg,Sargodha,203.34
2024-04-01,2024-04,Onions,1 Kg,Multan,158.74
2024-04-01,2024-04,Onions,1 Kg,Bahawalpur,159.18
2024-04-01,2024-04,Onions,1 Kg,Karachi,225.74
2024-04-01,2024-04,Onions,1 Kg,Hyderabad,209.01
2024-04-01,2024-04,Onions,1 Kg,Sukkur,171.2
2024-04-01,2024-04,Onions,1 Kg,Larkana,154.09
2024-04-01,2024-04,Onions,1 Kg,Peshawar,210.24
2024-04-01,2024-04,Onions,1 Kg,Bannu,163.81
2024-04-01,2024-04,Onions,1 Kg,Quetta,223.38
2024-04-01,2024-04,Onions,1 Kg,Khuzdar,196.36
2024-04-01,2024-04,Tomatoes,1 Kg,National Average,103.9
2024-04-01,2024-04,Tomatoes,1 Kg,Islamabad,133.7
2024-04-01,2024-04,Tomatoes,1 Kg,Rawalpindi,116.67
2024-04-01,2024-04,Tomatoes,1 Kg,Gujranwala,120.98
2024-04-01,2024-04,Tomatoes,1 Kg,Sialkot,134.21
2024-04-01,2024-04,Tomatoes,1 Kg,Lahore,108.61
2024-04-01,2024-04,Tomatoes,1 Kg,Faisalabad,102.15
2024-04-01,2024-04,Tomatoes,1 Kg,Sargodha,115.83
2024-04-01,2024-04,Tomatoes,1 Kg,Multan,107.56
2024-04-01,2024-04,Tomatoes,1 Kg,Bahawalpur,101.53
2024-04-01,2024-04,Tomatoes,1 Kg,Karachi,95.13
2024-04-01,2024-04,Tomatoes,1 Kg,Hyderabad,84.95
2024-04-01,2024-04,Tomatoes,1 Kg,Sukkur,85.72
2024-04-01,2024-04,Tomatoes,1 Kg,Larkana,77.69
2024-04-01,2024-04,Tomatoes,1 Kg,Peshawar,116.42
2024-04-01,2024-04,Tomatoes,1 Kg,Bannu,92.49
2024-04-01,2024-04,Tomatoes,1 Kg,Quetta,103.05
2024-04-01,2024-04,Tomatoes,1 Kg,Khuzdar,90.21
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,National Average,320.94
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,Islamabad,383.94
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,Rawalpindi,365.17
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,Gujranwala,310.0
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,Sialkot,305.96
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,Lahore,333.59
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,Faisalabad,338.53
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,Sargodha,311.84
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,Multan,297.71
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,Bahawalpur,300.0
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,Karachi,321.16
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,Hyderabad,300.4
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,Sukkur,320.0
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,Larkana,311.84
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,Peshawar,301.08
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,Bannu,311.84
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,Quetta,358.67
2024-05-01,2024-05,Pulse Masoor (Washed),1 Kg,Khuzdar,299.87
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,National Average,308.75
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,Islamabad,323.89
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,Rawalpindi,299.88
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,Gujranwala,300.0
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,Sialkot,290.0
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,Lahore,289.38
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,Faisalabad,282.3
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,Sargodha,300.66
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,Multan,304.37
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,Bahawalpur,300.0
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,Karachi,301.94
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,Hyderabad,320.26
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,Sukkur,340.0
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,Larkana,321.3
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,Peshawar,299.55
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,Bannu,300.0
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,Quetta,369.67
2024-05-01,2024-05,Pulse Moong (Washed),1 Kg,Khuzdar,316.59
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,National Average,548.27
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,Islamabad,580.55
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,Rawalpindi,557.27
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,Gujranwala,561.99
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,Sialkot,545.94
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,Lahore,587.17
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,Faisalabad,566.94
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,Sargodha,542.64
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,Multan,535.17
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,Bahawalpur,515.94
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,Karachi,536.91
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,Hyderabad,530.09
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,Sukkur,531.91
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,Larkana,540.0
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,Peshawar,561.98
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,Bannu,567.78
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,Quetta,571.39
2024-05-01,2024-05,Pulse Mash (Washed),1 Kg,Khuzdar,495.36
2024-05-01,2024-05,Pulse Gram,1 Kg,National Average,260.01
2024-05-01,2024-05,Pulse Gram,1 Kg,Islamabad,287.35
2024-05-01,2024-05,Pulse Gram,1 Kg,Rawalpindi,271.92
2024-05-01,2024-05,Pulse Gram,1 Kg,Gujranwala,246.51
2024-05-01,2024-05,Pulse Gram,1 Kg,Sialkot,239.96
2024-05-01,2024-05,Pulse Gram,1 Kg,Lahore,242.87
2024-05-01,2024-05,Pulse Gram,1 Kg,Faisalabad,233.29
2024-05-01,2024-05,Pulse Gram,1 Kg,Sargodha,240.33
2024-05-01,2024-05,Pulse Gram,1 Kg,Multan,254.54
2024-05-01,2024-05,Pulse Gram,1 Kg,Bahawalpur,269.15
2024-05-01,2024-05,Pulse Gram,1 Kg,Karachi,271.05
2024-05-01,2024-05,Pulse Gram,1 Kg,Hyderabad,253.54
2024-05-01,2024-05,Pulse Gram,1 Kg,Sukkur,260.0
2024-05-01,2024-05,Pulse Gram,1 Kg,Larkana,256.83
2024-05-01,2024-05,Pulse Gram,1 Kg,Peshawar,288.33
2024-05-01,2024-05,Pulse Gram,1 Kg,Bannu,263.95
2024-05-01,2024-05,Pulse Gram,1 Kg,Quetta,289.93
2024-05-01,2024-05,Pulse Gram,1 Kg,Khuzdar,259.85
2024-05-01,2024-05,Potatoes,1 Kg,National Average,87.85
2024-05-01,2024-05,Potatoes,1 Kg,Islamabad,112.18
2024-05-01,2024-05,Potatoes,1 Kg,Rawalpindi,99.24
2024-05-01,2024-05,Potatoes,1 Kg,Gujranwala,98.61
2024-05-01,2024-05,Potatoes,1 Kg,Sialkot,98.61
2024-05-01,2024-05,Potatoes,1 Kg,Lahore,93.11
2024-05-01,2024-05,Potatoes,1 Kg,Faisalabad,86.46
2024-05-01,2024-05,Potatoes,1 Kg,Sargodha,83.79
2024-05-01,2024-05,Potatoes,1 Kg,Multan,96.22
2024-05-01,2024-05,Potatoes,1 Kg,Bahawalpur,98.61
2024-05-01,2024-05,Potatoes,1 Kg,Karachi,76.13
2024-05-01,2024-05,Potatoes,1 Kg,Hyderabad,70.0
2024-05-01,2024-05,Potatoes,1 Kg,Sukkur,69.85
2024-05-01,2024-05,Potatoes,1 Kg,Larkana,66.47
2024-05-01,2024-05,Potatoes,1 Kg,Peshawar,100.0
2024-05-01,2024-05,Potatoes,1 Kg,Bannu,99.73
2024-05-01,2024-05,Potatoes,1 Kg,Quetta,69.7
2024-05-01,2024-05,Potatoes,1 Kg,Khuzdar,92.83
2024-05-01,2024-05,Onions,1 Kg,National Average,113.91
2024-05-01,2024-05,Onions,1 Kg,Islamabad,124.65
2024-05-01,2024-05,Onions,1 Kg,Rawalpindi,116.85
2024-05-01,2024-05,Onions,1 Kg,Gujranwala,123.36
2024-05-01,2024-05,Onions,1 Kg,Sialkot,121.78
2024-05-01,2024-05,Onions,1 Kg,Lahore,116.32
2024-05-01,2024-05,Onions,1 Kg,Faisalabad,108.96
2024-05-01,2024-05,Onions,1 Kg,Sargodha,108.45
2024-05-01,2024-05,Onions,1 Kg,Multan,108.51
2024-05-01,2024-05,Onions,1 Kg,Bahawalpur,111.98
2024-05-01,2024-05,Onions,1 Kg,Karachi,123.8
2024-05-01,2024-05,Onions,1 Kg,Hyderabad,123.87
2024-05-01,2024-05,Onions,1 Kg,Sukkur,117.44
2024-05-01,2024-05,Onions,1 Kg,Larkana,110.12
2024-05-01,2024-05,Onions,1 Kg,Peshawar,104.25
2024-05-01,2024-05,Onions,1 Kg,Bannu,101.44
2024-05-01,2024-05,Onions,1 Kg,Quetta,103.57
2024-05-01,2024-05,Onions,1 Kg,Khuzdar,115.38
2024-05-01,2024-05,Tomatoes,1 Kg,National Average,67.68
2024-05-01,2024-05,Tomatoes,1 Kg,Islamabad,96.49
2024-05-01,2024-05,Tomatoes,1 Kg,Rawalpindi,88.39
2024-05-01,2024-05,Tomatoes,1 Kg,Gujranwala,82.02
2024-05-01,2024-05,Tomatoes,1 Kg,Sialkot,88.54
2024-05-01,2024-05,Tomatoes,1 Kg,Lahore,70.95
2024-05-01,2024-05,Tomatoes,1 Kg,Faisalabad,59.46
2024-05-01,2024-05,Tomatoes,1 Kg,Sargodha,63.1
2024-05-01,2024-05,Tomatoes,1 Kg,Multan,53.53
2024-05-01,2024-05,Tomatoes,1 Kg,Bahawalpur,44.81
2024-05-01,2024-05,Tomatoes,1 Kg,Karachi,84.02
2024-05-01,2024-05,Tomatoes,1 Kg,Hyderabad,72.19
2024-05-01,2024-05,Tomatoes,1 Kg,Sukkur,46.04
2024-05-01,2024-05,Tomatoes,1 Kg,Larkana,52.21
2024-05-01,2024-05,Tomatoes,1 Kg,Peshawar,78.25
2024-05-01,2024-05,Tomatoes,1 Kg,Bannu,60.93
2024-05-01,2024-05,Tomatoes,1 Kg,Quetta,63.9
2024-05-01,2024-05,Tomatoes,1 Kg,Khuzdar,74.66
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,National Average,314.68
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,Islamabad,383.94
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,Rawalpindi,365.17
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,Gujranwala,304.96
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,Sialkot,300.0
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,Lahore,331.8
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,Faisalabad,333.3
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,Sargodha,292.19
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,Multan,306.19
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,Bahawalpur,303.24
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,Karachi,302.24
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,Hyderabad,300.01
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,Sukkur,300.0
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,Larkana,299.77
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,Peshawar,298.87
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,Bannu,308.18
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,Quetta,347.34
2024-06-01,2024-06,Pulse Masoor (Washed),1 Kg,Khuzdar,289.82
2024-06-01,2024-06,Pulse Moong (Washed),1 Kg,National Average,313.54
2024-06-01,2024-06,Pulse Moong (Washed),1 Kg,Islamabad,328.45
2024-06-01,2024-06,Pulse Moong (Washed),1 Kg,Rawalpindi,305.19
2024-06-01,2024-06,Pulse Moong (Washed),1 Kg,Gujranwala,309.84
2024-06-01,2024-06,Pulse Moong (Washed),1 Kg,Sialkot,306.84
